x,y
2.752026926654312015e+08,1.657596267836167101e+02
3.203491556136287451e+08,1.445205099823145645e+02
3.593419512729516625e+08,9.826880919998777131e+01
2.282973923468079269e+08,9.726435555446956016e+01
3.176813471988191009e+08,8.398648087619180558e+01
2.527290205137146115e+08,7.995025740281604953e+01
2.304086824012131095e+08,1.013353164972721032e+02
2.486817060608242154e+08,8.986940288850260572e+01
2.083408217218505740e+08,9.534654066566770325e+01
2.605784941325846612e+08,6.228993516333935787e+01
2.455916814804032445e+08,8.521270541365971951e+01
2.506549432882392108e+08,7.014339282322829661e+01
1.949971270572518706e+08,5.667590067909680585e+01
1.857366651773418486e+08,4.495298908599834675e+01
2.547887030612433553e+08,4.328588475648446376e+01
2.219318741927585602e+08,4.148022694107403652e+01
2.525268822293549478e+08,5.099652246242633424e+01
1.924666621078974903e+08,3.628175118784294284e+01
1.772647314764260650e+08,2.854280079549061000e+01
1.927916903111186326e+08,2.542004785387723587e+01
1.663375172542740703e+08,2.857238032592709587e+01
2.007674741837661564e+08,2.629864689802514022e+01
2.086851318300897479e+08,1.391848983652459637e+01
2.008423464092616737e+08,1.139335838530786660e+01
2.120250946572297215e+08,7.693293742641507116e+00
2.425758299319176972e+08,7.025273638612345550e+00
2.371145106204788089e+08,5.430678121633491173e+00
2.376956403413009942e+08,4.047091988049978717e+00
1.891607326540684998e+08,2.928553824202835720e+00
1.852353817664680779e+08,1.380441247854889086e+00
2.216609478909783661e+08,9.985010644021523607e-01
2.373723848775946200e+08,9.241226075059739697e-01
1.598321885267418325e+08,1.196814690150524552e+00
1.338864018151225746e+08,1.058690899611026470e+00
1.230370089313793182e+08,9.510107504068477935e-01
1.162851740064771324e+08,7.952459947010257491e-01
1.216988788848457038e+08,8.327301634880699410e-01
8.388588035227391124e+07,1.102937908606912654e+00
8.156213345672380924e+07,1.058455937197578356e+00
8.134685494011671841e+07,8.350042830619874845e-01
7.677532849139347672e+07,1.179722465782371277e+00
5.599288634503939003e+07,8.467332442331233500e-01
6.569173390833943337e+07,1.427468069893883085e+00
7.335942535493402183e+07,3.167968670607376414e+00
5.944046861208064854e+07,5.438993784325666603e+00
6.162795777536184341e+07,1.011923832674777657e+01
7.687946320233584940e+07,1.859076817298663187e+01
8.771069843809504807e+07,3.825781051988779069e+01
7.582945401781557500e+07,7.954190698090276612e+01
7.982673870670479536e+07,1.193992071764042322e+02
5.638928458352536708e+07,2.130150186624561854e+02
6.040082584012713283e+07,4.566872611598934100e+02
8.874576401946754754e+07,6.160715107844389422e+02
7.828008387958313525e+07,4.309975905203265256e+02
1.025456522907770872e+08,4.812690130997017945e+02
9.450732921211917698e+07,5.696142399926985718e+02
1.036288305235776901e+08,5.894050671122497533e+02
1.396024980654084682e+08,5.547056965041631429e+02
1.558391291405719221e+08,5.280664322131959807e+02
1.551184886322777271e+08,5.823533856768120813e+02
1.528926189392784834e+08,6.394655314530970145e+02
2.099010153217451274e+08,6.622887250537532964e+02
1.938373809358564317e+08,6.541286075612318882e+02
1.822229670115010738e+08,5.774798062883420471e+02
1.645723110016858578e+08,3.714951771159518898e+02
2.104043103021140993e+08,4.589110163045547779e+02
2.205713374547474086e+08,3.620917329187470273e+02
2.285439978414565027e+08,3.836207067426290109e+02
2.269058178147298992e+08,2.431075040200309729e+02
1.632406421875742674e+08,3.002161187777273881e+02
1.775473484205633700e+08,3.131985072432938750e+02
2.278906694993142784e+08,2.262325076553684085e+02
2.295052350794133246e+08,1.840262542294327659e+02
1.722556267554436922e+08,2.240264525844630157e+02
2.317797974198031723e+08,1.865620778578382044e+02
2.392483947640221417e+08,2.747328714809123085e+02
2.324322906201557219e+08,2.727116212302702252e+02
2.621257639667828679e+08,2.782031281137146266e+02
2.152213215280117393e+08,2.326493474168267142e+02
2.461032928853310645e+08,3.424796904750843964e+02
2.826639170440211296e+08,2.873001313494276587e+02
2.727078978043584228e+08,3.265698131208661721e+02
2.857317845021694303e+08,3.408262612354615726e+02
3.112980263766306639e+08,4.096023993241075800e+02
2.538349219978482425e+08,3.246012103657685657e+02
2.607396864466882646e+08,3.525650342412877194e+02
3.964265498727751970e+08,4.265118180179037495e+02
3.664527266508437991e+08,3.645701515203728604e+02
2.911685378042813540e+08,4.082874397997121036e+02
3.040880479673610926e+08,3.380683208440118506e+02
4.700503311345709562e+08,4.415603050370162350e+02
4.074430579851881266e+08,4.378511940865406018e+02
4.671805939639670253e+08,5.287325653201113482e+02
3.987987123139035106e+08,5.520810889055715052e+02
5.749053097174513340e+08,5.655680538298164493e+02
4.075406594002121687e+08,5.568230213921565337e+02
6.491500088802336454e+08,4.966588852332615147e+02
6.307831256145869493e+08,4.249783553516023176e+02
6.873273564393922091e+08,4.252169866999140595e+02
7.716719489069973230e+08,5.283592187535731455e+02
7.991997984660252333e+08,6.329168675821968009e+02
7.116638523141148090e+08,4.885209621948062590e+02
6.112491458839945793e+08,4.678450830202906445e+02
7.830204032108395100e+08,6.360735720334289454e+02
9.754401665495970249e+08,4.795639889904317670e+02
1.062310131985798240e+09,4.852733747639631474e+02
8.271280503780564070e+08,5.521227671762610498e+02
1.268913892891456366e+09,5.731056208983844726e+02
1.147662873443509817e+09,5.731899953062817303e+02
1.050698218305279613e+09,7.203377443157934295e+02
1.112461304175110817e+09,7.017415482176206751e+02
1.599957326886969566e+09,5.911552319882833899e+02
1.307331789350143433e+09,5.498650987279633000e+02
1.931309389768100500e+09,6.532395357513391900e+02
1.658664394958551168e+09,6.762827434393449266e+02
1.742106208364354610e+09,6.326452731784719390e+02
1.977863990744248629e+09,6.712901568109924710e+02
1.764258178317933083e+09,6.159062980281217961e+02
1.790214724611678600e+09,6.177378756218819262e+02
1.607163288697292089e+09,5.351283291538672984e+02
1.576823268339741468e+09,6.214863191286985966e+02
1.642186003848705769e+09,6.487005673551170730e+02
1.852739867383028746e+09,5.428816383678517923e+02
2.013512775232052326e+09,7.264178162145722126e+02
1.951157395801462650e+09,6.153134861296850886e+02
1.550329124198516607e+09,6.338956188352200343e+02
2.280509133411998272e+09,7.110911875709182368e+02
1.983127993774190426e+09,5.304270348626812392e+02
1.807682052843433380e+09,6.162696381677205864e+02
1.637161238347200155e+09,5.652945571729900394e+02
2.101462726594654799e+09,6.315231913011089091e+02
2.290714407263427258e+09,6.888007724234179250e+02
2.164191392197813988e+09,5.052820488033318043e+02
2.348433297874104977e+09,5.211053943672319519e+02
1.758950207398071766e+09,6.646288357086945098e+02
2.033993063548484325e+09,6.199772177579277468e+02
2.312729742864236832e+09,5.770850539081691295e+02
2.660319827066241264e+09,6.148800400215757236e+02
2.275602077356934071e+09,6.516508580238079276e+02
1.792680026707803965e+09,7.421128021214925639e+02
1.937607477108362913e+09,4.931499904445181528e+02
1.964063577325834036e+09,5.331107262451564566e+02
2.102028681871890783e+09,4.927790199047778401e+02
2.106889156045189619e+09,6.217800193462347806e+02
2.797976897115611076e+09,5.372156351533099041e+02
2.107284047796319246e+09,5.654825953829687251e+02
2.910227543844324112e+09,5.405028653075959255e+02
3.084017705222126007e+09,4.884299070400617779e+02
2.248330944452694893e+09,6.603006666784577874e+02
2.381687576853445053e+09,5.354932404800971426e+02
2.880943659827841759e+09,4.943287688203273547e+02
2.487394172891104698e+09,5.004283388785536317e+02
2.447327587272068024e+09,4.918686052625383809e+02
2.679134437523580551e+09,6.273511783497442593e+02
3.032668351727316380e+09,6.778149347971531142e+02
2.787284913309031010e+09,7.164039626416634974e+02
2.280432204364001274e+09,7.107857260194432456e+02
2.678075937103133678e+09,4.927676261209699646e+02
2.243864171783161640e+09,4.769202681439305138e+02
2.929680326558342934e+09,3.468758274931254277e+02
2.954072974739633083e+09,3.045359402668268558e+02
3.174557202940418243e+09,3.156605450205706802e+02
3.291518139731746197e+09,3.616339818422229087e+02
3.231496485524300575e+09,2.564559911017978493e+02
3.500610667802710056e+09,2.990674575384065292e+02
2.699135579898009300e+09,1.901984941046676738e+02
3.457355529619409084e+09,2.437195200808415052e+02
2.161763126342150269e+11,2.266575711675706088e+02
2.887355860055673828e+11,1.865529594527403390e+02
2.606739050215644531e+11,1.843374537736508501e+02
2.466486177736048279e+11,2.309555770508143837e+02
3.010660362110404663e+11,1.883204971247619142e+02
1.921085055197560120e+11,2.599953997849298162e+02
2.718180555623525391e+11,2.192258144791536552e+02
1.935307924898809814e+11,2.099302073210583046e+02
2.202325701503823853e+11,1.994956032500793697e+02
2.756779805342922363e+11,1.895922333781121552e+02
2.678252267533359375e+11,1.991017784484319293e+02
2.452493732457269592e+11,2.595656487169750335e+02
2.563635828926864929e+11,1.825185933376370144e+02
2.566501984496729431e+11,1.965215734756583572e+02
1.994964155734297180e+11,2.092814710721572169e+02
1.973091050810137634e+11,2.756232262997352791e+02
1.925518388431106567e+11,2.857754891386527447e+02
2.255419568933543396e+11,2.078623936700940078e+02
2.040959930338707275e+11,2.857121832811006925e+02
2.006434843690366821e+11,2.944524105206480158e+02
1.722111164213020020e+11,2.339144459562236307e+02
1.744964805051574097e+11,2.119535138387435325e+02
1.479355333562504883e+11,2.371547014351747578e+02
2.050062258287398376e+11,2.569209936203401412e+02
1.808593930400607605e+11,1.981710504050493569e+02
1.503136834708247681e+11,3.026224273174351538e+02
1.772743996747433167e+11,2.350441159852196620e+02
1.921991138886380615e+11,2.303409038120826438e+02
1.785978271969875488e+11,2.991431932268733931e+02
1.598600387477644348e+11,2.110988108480132155e+02
1.238834617958650055e+11,2.326095155409573181e+02
1.151412560619314117e+11,2.517308808959275552e+02
1.231616555130392151e+11,2.687676007222660814e+02
1.513443450661727295e+11,2.957656662644653238e+02
1.312066823284963684e+11,2.320598636125498899e+02
1.328781825723835144e+11,2.783739781301712242e+02
1.156584783467504272e+11,2.851999274285361139e+02
1.278894519837455750e+11,2.666331396113303072e+02
1.334212090887144470e+11,2.610034023634171945e+02
1.505249842451243896e+11,2.751759714165254991e+02
1.047351224870641327e+11,2.889349168056621124e+02
1.179566799807308960e+11,2.290880354653969277e+02
1.372684653758089294e+11,2.709179928597051230e+02
1.092302066440704346e+11,2.392935234127548654e+02
1.184708719301297760e+11,2.087115970930521485e+02
9.612083423312411499e+10,2.139032473414365825e+02
9.333011441544090271e+10,2.024556691324309838e+02
6.565603957503935242e+10,2.072292730961163443e+02
7.676738149240258789e+10,2.844900151024602337e+02
6.734912208429560089e+10,2.580837283142294041e+02
5.292254166093619537e+10,1.833836975717121902e+02
5.595743190347899628e+10,1.883221007914721667e+02
4.709266541491657257e+10,2.578935570966379487e+02
5.458993462346564484e+10,2.007108780042347860e+02
4.642507449896413422e+10,1.944505353506078791e+02
4.738543138553583527e+10,2.155265650906353017e+02
4.131864455688441467e+10,2.252357903486561099e+02
3.492748188568728638e+10,2.010119660935810941e+02
3.486470494021916962e+10,2.095830032677814927e+02
3.350305630671400452e+10,1.332439829500761732e+02
3.706974319402905273e+10,1.756378114761932352e+02
3.591787072271418762e+10,1.572805810299226721e+02
3.465129163026976013e+10,1.554311680427503859e+02
2.442273025051964569e+10,1.622173537111792427e+02
2.538940750145561600e+10,1.544300377034782059e+02
3.169492016138697815e+10,1.387837946750479148e+02
2.298820825074222183e+10,9.574696694478559778e+01
2.818995083432773590e+10,1.020940461404635755e+02
2.886320451255814743e+10,1.081320031975912741e+02
2.956457368418578339e+10,1.071491511339753231e+02
2.736491875860869598e+10,8.512024750113739913e+01
2.571553607689860153e+10,8.982643847897195144e+01
1.794549687095117950e+10,6.582681837476505393e+01
2.426014003435846329e+10,8.057266768322006101e+01
2.086109671894065857e+10,6.307827590833200304e+01
2.073669303036498260e+10,5.355448765300095459e+01
1.683858232244684029e+10,6.394488579821930330e+01
1.982951275815522766e+10,4.632552477428093596e+01
1.574358357703163528e+10,4.497134767375516873e+01
1.749658594982561874e+10,4.212167478632170514e+01
2.257484486163309097e+10,4.277785250788505067e+01
1.646272920801657104e+10,3.091403418727719909e+01
1.721447248720893478e+10,3.614418514546093775e+01
1.911650050226225662e+10,2.717969547786474394e+01
1.513773398108028603e+10,1.770412946640728080e+01
1.471107168569420242e+10,1.287349274772111229e+01
1.866454529169834137e+10,1.017891627846739411e+01
1.568533039014689636e+10,9.093768037531257065e+00
2.133413869145735931e+10,7.632067154789014651e+00
1.993041736748824692e+10,3.894634371268709039e+00
2.191512466605452728e+10,3.586100499628505744e+00
2.289771039550069046e+10,2.035742571656139255e+00
2.125251457282693863e+10,2.111094600962371004e+00
2.080743492141538620e+10,1.301883153859223929e+00
1.988477282956416321e+10,1.220018681069093391e+00
1.855795743980231476e+10,9.034170445160067953e-01
1.766459251027341843e+10,1.125694369099944581e+00
1.506992816882682228e+10,9.437969102839302016e-01
1.047935470289776802e+10,1.150273175796730829e+00
1.272359272708308792e+10,1.103575571577651848e+00
8.667362648238262177e+09,8.222398143844652507e-01
7.048156298327896118e+09,8.990466244064457824e-01
8.506684461811113358e+09,1.077332650395899538e+00
5.962641366136795998e+09,1.124323672903676741e+00
5.642509757695741653e+09,9.545464471202134149e-01
5.826432472179162025e+09,2.140204585940697068e+00
6.138594697321116447e+09,3.242469575650053226e+00
5.611741621838064194e+09,5.975242669790311822e+00
5.379485849362059593e+09,1.083295421120952184e+01
7.717449651907977104e+09,1.849263615654614412e+01
6.869774733910020828e+09,3.299384958475491914e+01
7.705507604933843613e+09,5.879339211318588809e+01
6.677689047507673264e+09,1.405677912221038355e+02
6.553227648162294388e+09,1.772603352710786169e+02
6.025087861012326241e+09,4.393924073587197654e+02
6.526878770439359665e+09,5.023875724023563407e+02
8.282954169387632370e+09,5.124240105258727453e+02
8.046619997516385078e+09,5.651262099751500045e+02
8.074471846872129440e+09,6.829192718885667546e+02
1.124333295101375961e+10,6.548654988574991194e+02
1.149330525883817291e+10,4.595064616997276516e+02
1.240342538446796799e+10,5.478825795726658043e+02
1.163672774990589523e+10,5.148737457959053927e+02
1.371884946397985268e+10,5.914328816784117180e+02
1.399125382723496056e+10,4.312908290713327233e+02
1.684186947058899498e+10,4.510911077108067957e+02
2.233033191136127853e+10,4.218176125918851085e+02
1.554260515275194550e+10,4.361900727171629910e+02
1.661965628818232155e+10,4.132708945785739161e+02
1.464737454795156670e+10,4.252032990235040302e+02
1.713916328334937477e+10,3.221466058482934045e+02
2.285314133220158005e+10,2.690511521996556894e+02
1.676794386528674698e+10,2.350718103131109444e+02
1.993567945133720779e+10,2.022631358559429202e+02
2.011364111630199432e+10,2.308266656853878089e+02
1.627929361597019005e+10,2.268137479995081947e+02
2.250583497215467834e+10,2.087008116955499304e+02
1.805864458964575577e+10,2.458428653012863379e+02
1.729729800898493958e+10,1.843097114093255016e+02
1.927610285192234039e+10,1.980690169486132390e+02
2.024546038874562836e+10,2.283213490671524823e+02
2.654342623134061432e+10,3.054794940895457671e+02
2.706295705835697937e+10,3.454851569235315765e+02
2.776242387864613724e+10,2.630915678445572894e+02
2.537435100068988800e+10,3.224951877045741639e+02
2.623305503384368134e+10,4.058366393305224733e+02
3.056960939138873672e+10,3.547251407284188645e+02
2.283208394926903152e+10,3.234679939375303661e+02
2.912158650425742722e+10,2.969133029491242155e+02
3.301848933587478256e+10,4.128475930123777289e+02
